,id,isResult,h,a,goals,xG,forecast,year
3,21688,True,"{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'h': '2', 'a': '2'}","{'h': '0.85368', 'a': '1.99195'}","{'w': '0.109', 'd': '0.2092', 'l': '0.6818'}",2023
4,21689,True,"{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'h': '1', 'a': '2'}","{'h': '1.64952', 'a': '0.904152'}","{'w': '0.573', 'd': '0.2603', 'l': '0.1667'}",2023
5,21690,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'h': '3', 'a': '2'}","{'h': '2.27733', 'a': '1.42041'}","{'w': '0.5765', 'd': '0.2229', 'l': '0.2006'}",2023
6,21691,True,"{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'h': '2', 'a': '0'}","{'h': '1.21948', 'a': '0.702828'}","{'w': '0.497', 'd': '0.3089', 'l': '0.1941'}",2023
7,21692,True,"{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '2', 'a': '1'}","{'h': '1.39765', 'a': '0.924069'}","{'w': '0.4906', 'd': '0.2747', 'l': '0.2347'}",2023
8,21693,True,"{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '3', 'a': '3'}","{'h': '2.15324', 'a': '0.990775'}","{'w': '0.6946', 'd': '0.2036', 'l': '0.1018'}",2023
9,21694,True,"{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'h': '0', 'a': '0'}","{'h': '0.380888', 'a': '0.664242'}","{'w': '0.1798', 'd': '0.4386', 'l': '0.3816'}",2023
10,21695,True,"{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'h': '1', 'a': '1'}","{'h': '1.30393', 'a': '0.822326'}","{'w': '0.4969', 'd': '0.3185', 'l': '0.1846'}",2023
11,21696,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'h': '1', 'a': '1'}","{'h': '1.18168', 'a': '1.4868'}","{'w': '0.2288', 'd': '0.3415', 'l': '0.4297'}",2023
12,21697,True,"{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'h': '1', 'a': '4'}","{'h': '1.30051', 'a': '1.89033'}","{'w': '0.2175', 'd': '0.2562', 'l': '0.5263'}",2023
13,21698,True,"{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'h': '2', 'a': '0'}","{'h': '1.61459', 'a': '0.560292'}","{'w': '0.675', 'd': '0.2235', 'l': '0.1015'}",2023
14,21699,True,"{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'h': '2', 'a': '3'}","{'h': '2.31726', 'a': '3.84095'}","{'w': '0.108', 'd': '0.1565', 'l': '0.7355'}",2023
15,21700,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'h': '2', 'a': '1'}","{'h': '2.26763', 'a': '1.32253'}","{'w': '0.6146', 'd': '0.2202', 'l': '0.1652'}",2023
16,21701,True,"{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'h': '1', 'a': '0'}","{'h': '1.06779', 'a': '0.925516'}","{'w': '0.3792', 'd': '0.3644', 'l': '0.2564'}",2023
17,21702,True,"{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'h': '5', 'a': '1'}","{'h': '3.42621', 'a': '1.82454'}","{'w': '0.7526', 'd': '0.1415', 'l': '0.1059'}",2023
18,21703,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'h': '1', 'a': '4'}","{'h': '0.558062', 'a': '1.72282'}","{'w': '0.0911', 'd': '0.2139', 'l': '0.695'}",2023
19,21704,True,"{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'h': '0', 'a': '2'}","{'h': '0.479396', 'a': '1.44884'}","{'w': '0.0838', 'd': '0.2315', 'l': '0.6847'}",2023
20,21705,True,"{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'h': '4', 'a': '1'}","{'h': '2.80372', 'a': '1.01949'}","{'w': '0.8148', 'd': '0.1238', 'l': '0.0614'}",2023
21,21707,True,"{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '2', 'a': '1'}","{'h': '0.617613', 'a': '0.815977'}","{'w': '0.2462', 'd': '0.3873', 'l': '0.3665'}",2023
22,21706,True,"{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '2', 'a': '3'}","{'h': '1.44187', 'a': '1.93127'}","{'w': '0.1849', 'd': '0.3027', 'l': '0.5124'}",2023
23,21708,True,"{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'h': '1', 'a': '2'}","{'h': '1.75987', 'a': '0.491819'}","{'w': '0.7427', 'd': '0.1934', 'l': '0.0639'}",2023
24,21709,True,"{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'h': '3', 'a': '2'}","{'h': '2.63275', 'a': '1.09612'}","{'w': '0.7479', 'd': '0.1583', 'l': '0.0938'}",2023
25,21710,True,"{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'h': '1', 'a': '1'}","{'h': '0.469582', 'a': '3.16197'}","{'w': '0.0017', 'd': '0.0314', 'l': '0.9669'}",2023
26,21711,True,"{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'h': '0', 'a': '2'}","{'h': '2.49711', 'a': '2.60061'}","{'w': '0.35', 'd': '0.2456', 'l': '0.4044'}",2023
27,21712,True,"{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'h': '3', 'a': '0'}","{'h': '1.63421', 'a': '0.390255'}","{'w': '0.73', 'd': '0.2062', 'l': '0.0638'}",2023
28,21713,True,"{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'h': '2', 'a': '0'}","{'h': '1.14137', 'a': '0.789665'}","{'w': '0.4457', 'd': '0.3114', 'l': '0.2429'}",2023
29,21714,True,"{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '2', 'a': '0'}","{'h': '1.74181', 'a': '0.130055'}","{'w': '0.8675', 'd': '0.121', 'l': '0.0115'}",2023
30,21715,True,"{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'h': '3', 'a': '1'}","{'h': '1.08374', 'a': '0.869363'}","{'w': '0.3869', 'd': '0.3249', 'l': '0.2882'}",2023
31,21716,True,"{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'h': '2', 'a': '0'}","{'h': '1.526', 'a': '0.977118'}","{'w': '0.5141', 'd': '0.2796', 'l': '0.2063'}",2023
32,21717,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'h': '2', 'a': '1'}","{'h': '1.08746', 'a': '0.456659'}","{'w': '0.5889', 'd': '0.3086', 'l': '0.1025'}",2023
33,21718,True,"{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'h': '2', 'a': '1'}","{'h': '2.47507', 'a': '1.62727'}","{'w': '0.5939', 'd': '0.2164', 'l': '0.1897'}",2023
34,21719,True,"{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'h': '0', 'a': '1'}","{'h': '1.38957', 'a': '1.4149'}","{'w': '0.3372', 'd': '0.3102', 'l': '0.3526'}",2023
35,21720,True,"{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'h': '1', 'a': '1'}","{'h': '1.73754', 'a': '0.573807'}","{'w': '0.7294', 'd': '0.1988', 'l': '0.0718'}",2023
36,21721,True,"{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'h': '4', 'a': '0'}","{'h': '1.57252', 'a': '0.312337'}","{'w': '0.7652', 'd': '0.1878', 'l': '0.047'}",2023
37,21722,True,"{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'h': '2', 'a': '0'}","{'h': '1.61744', 'a': '0.673532'}","{'w': '0.6532', 'd': '0.2376', 'l': '0.1092'}",2023
38,21723,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'h': '1', 'a': '3'}","{'h': '1.23419', 'a': '1.03972'}","{'w': '0.4151', 'd': '0.3135', 'l': '0.2714'}",2023
39,21724,True,"{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'h': '4', 'a': '0'}","{'h': '3.78832', 'a': '0.927345'}","{'w': '0.9308', 'd': '0.0511', 'l': '0.0181'}",2023
40,21725,True,"{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'h': '1', 'a': '1'}","{'h': '1.39838', 'a': '0.223588'}","{'w': '0.7497', 'd': '0.2089', 'l': '0.0414'}",2023
41,21726,True,"{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'h': '0', 'a': '0'}","{'h': '0.690914', 'a': '1.58644'}","{'w': '0.1074', 'd': '0.2581', 'l': '0.6345'}",2023
42,21727,True,"{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'h': '4', 'a': '0'}","{'h': '2.93382', 'a': '0.109253'}","{'w': '0.9867', 'd': '0.0127', 'l': '0.0006'}",2023
43,21728,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '2', 'a': '2'}","{'h': '1.54726', 'a': '0.618333'}","{'w': '0.653', 'd': '0.2456', 'l': '0.1014'}",2023
44,21729,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'h': '0', 'a': '0'}","{'h': '0.770893', 'a': '0.835763'}","{'w': '0.3011', 'd': '0.3537', 'l': '0.3452'}",2023
45,21730,True,"{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'h': '1', 'a': '0'}","{'h': '1.85784', 'a': '0.875895'}","{'w': '0.6645', 'd': '0.2492', 'l': '0.0863'}",2023
46,21731,True,"{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'h': '2', 'a': '1'}","{'h': '1.26138', 'a': '0.524464'}","{'w': '0.5843', 'd': '0.2854', 'l': '0.1303'}",2023
47,21732,True,"{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'h': '0', 'a': '1'}","{'h': '0.367279', 'a': '0.843648'}","{'w': '0.1547', 'd': '0.3838', 'l': '0.4615'}",2023
48,21733,True,"{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'h': '0', 'a': '1'}","{'h': '1.538', 'a': '1.02319'}","{'w': '0.4814', 'd': '0.2973', 'l': '0.2213'}",2023
49,21734,True,"{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'h': '2', 'a': '1'}","{'h': '0.887069', 'a': '2.04865'}","{'w': '0.0888', 'd': '0.2344', 'l': '0.6768'}",2023
50,21735,True,"{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '3', 'a': '0'}","{'h': '1.56197', 'a': '0.991017'}","{'w': '0.5157', 'd': '0.3097', 'l': '0.1746'}",2023
51,21736,True,"{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'h': '2', 'a': '0'}","{'h': '1.91265', 'a': '0.561339'}","{'w': '0.7658', 'd': '0.1727', 'l': '0.0615'}",2023
52,21737,True,"{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'h': '3', 'a': '0'}","{'h': '2.51853', 'a': '0.261489'}","{'w': '0.9334', 'd': '0.056', 'l': '0.0106'}",2023
53,21738,True,"{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'h': '3', 'a': '2'}","{'h': '1.74001', 'a': '0.64425'}","{'w': '0.7067', 'd': '0.2139', 'l': '0.0794'}",2023
54,21739,True,"{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'h': '1', 'a': '1'}","{'h': '0.949641', 'a': '0.893319'}","{'w': '0.358', 'd': '0.3774', 'l': '0.2646'}",2023
55,21740,True,"{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '1', 'a': '2'}","{'h': '0.795267', 'a': '1.20427'}","{'w': '0.2355', 'd': '0.3164', 'l': '0.4481'}",2023
56,21743,True,"{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'h': '1', 'a': '1'}","{'h': '1.76028', 'a': '1.14042'}","{'w': '0.5449', 'd': '0.2637', 'l': '0.1914'}",2023
57,21748,True,"{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'h': '2', 'a': '2'}","{'h': '1.85496', 'a': '2.10847'}","{'w': '0.2908', 'd': '0.2817', 'l': '0.4275'}",2023
58,21747,True,"{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'h': '1', 'a': '1'}","{'h': '1.17358', 'a': '0.860924'}","{'w': '0.4297', 'd': '0.3129', 'l': '0.2574'}",2023
59,21869,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'h': '1', 'a': '0'}","{'h': '1.82906', 'a': '0.869887'}","{'w': '0.6069', 'd': '0.2539', 'l': '0.1392'}",2023
60,21741,True,"{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'h': '2', 'a': '2'}","{'h': '0.560591', 'a': '1.07422'}","{'w': '0.1638', 'd': '0.3124', 'l': '0.5238'}",2023
61,21742,True,"{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '0', 'a': '0'}","{'h': '1.01715', 'a': '0.352835'}","{'w': '0.5268', 'd': '0.3447', 'l': '0.1285'}",2023
62,21745,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'h': '0', 'a': '3'}","{'h': '0.75815', 'a': '1.47933'}","{'w': '0.1459', 'd': '0.2618', 'l': '0.5923'}",2023
63,21744,True,"{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'h': '0', 'a': '2'}","{'h': '0.554112', 'a': '0.401128'}","{'w': '0.3218', 'd': '0.4722', 'l': '0.206'}",2023
64,21754,True,"{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'h': '2', 'a': '1'}","{'h': '0.477627', 'a': '1.9584'}","{'w': '0.0473', 'd': '0.1474', 'l': '0.8053'}",2023
65,21751,True,"{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'h': '1', 'a': '0'}","{'h': '0.395964', 'a': '1.32285'}","{'w': '0.0967', 'd': '0.2714', 'l': '0.6319'}",2023
66,21750,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '1', 'a': '0'}","{'h': '1.38634', 'a': '0.684102'}","{'w': '0.5481', 'd': '0.2793', 'l': '0.1726'}",2023
67,21749,True,"{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'h': '3', 'a': '1'}","{'h': '1.97409', 'a': '1.13211'}","{'w': '0.5853', 'd': '0.244', 'l': '0.1707'}",2023
68,21753,True,"{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'h': '1', 'a': '2'}","{'h': '0.982565', 'a': '0.930331'}","{'w': '0.346', 'd': '0.3285', 'l': '0.3255'}",2023
69,21755,True,"{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'h': '2', 'a': '0'}","{'h': '0.566704', 'a': '1.25681'}","{'w': '0.1455', 'd': '0.2877', 'l': '0.5668'}",2023
70,21756,True,"{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'h': '3', 'a': '3'}","{'h': '1.26765', 'a': '0.82261'}","{'w': '0.4647', 'd': '0.2963', 'l': '0.239'}",2023
71,21752,True,"{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'h': '0', 'a': '1'}","{'h': '0.453426', 'a': '2.59023'}","{'w': '0.0143', 'd': '0.0643', 'l': '0.9214'}",2023
72,21764,True,"{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'h': '2', 'a': '2'}","{'h': '2.35328', 'a': '1.40455'}","{'w': '0.619', 'd': '0.2099', 'l': '0.1711'}",2023
73,21757,True,"{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'h': '3', 'a': '1'}","{'h': '1.21107', 'a': '2.3045'}","{'w': '0.1596', 'd': '0.2104', 'l': '0.63'}",2023
74,21761,True,"{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'h': '1', 'a': '0'}","{'h': '1.28922', 'a': '0.914498'}","{'w': '0.4562', 'd': '0.2994', 'l': '0.2444'}",2023
75,21759,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'h': '0', 'a': '2'}","{'h': '0.574793', 'a': '1.42059'}","{'w': '0.1125', 'd': '0.2629', 'l': '0.6246'}",2023
76,21762,True,"{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'h': '1', 'a': '0'}","{'h': '0.74734', 'a': '0.610262'}","{'w': '0.3464', 'd': '0.3874', 'l': '0.2662'}",2023
77,21758,True,"{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'h': '2', 'a': '0'}","{'h': '1.87417', 'a': '0.76019'}","{'w': '0.6726', 'd': '0.2256', 'l': '0.1018'}",2023
78,21763,True,"{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'h': '4', 'a': '0'}","{'h': '1.24555', 'a': '1.04278'}","{'w': '0.3936', 'd': '0.3273', 'l': '0.2791'}",2023
79,21760,True,"{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '1', 'a': '1'}","{'h': '0.762043', 'a': '1.56389'}","{'w': '0.1614', 'd': '0.2661', 'l': '0.5725'}",2023
80,21772,True,"{'id': '198', 'title': 'Ural', 'short_title': 'URA'}","{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'h': '2', 'a': '2'}","{'h': '2.46057', 'a': '1.64317'}","{'w': '0.5984', 'd': '0.2156', 'l': '0.186'}",2023
81,21768,True,"{'id': '236', 'title': 'PFC Sochi', 'short_title': 'SOC'}","{'id': '189', 'title': 'Zenit St. Petersburg', 'short_title': 'ZEN'}","{'h': '0', 'a': '2'}","{'h': '0.765214', 'a': '1.60258'}","{'w': '0.116', 'd': '0.2586', 'l': '0.6254'}",2023
82,21767,True,"{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'h': '1', 'a': '0'}","{'h': '0.796724', 'a': '0.778175'}","{'w': '0.3329', 'd': '0.3618', 'l': '0.3053'}",2023
83,21765,True,"{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'id': '187', 'title': 'FC Rostov', 'short_title': 'ROS'}","{'h': '3', 'a': '2'}","{'h': '0.949221', 'a': '0.477022'}","{'w': '0.4796', 'd': '0.3602', 'l': '0.1602'}",2023
84,21766,True,"{'id': '263', 'title': 'Nizhny Novgorod', 'short_title': 'NIN'}","{'id': '194', 'title': 'Krylya Sovetov Samara', 'short_title': 'KSS'}","{'h': '2', 'a': '0'}","{'h': '0.778884', 'a': '0.241282'}","{'w': '0.4921', 'd': '0.4087', 'l': '0.0992'}",2023
85,21771,True,"{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '0', 'a': '0'}","{'h': '1.34182', 'a': '0.844731'}","{'w': '0.491', 'd': '0.2857', 'l': '0.2233'}",2023
86,21769,True,"{'id': '188', 'title': 'FK Akhmat', 'short_title': 'AKH'}","{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'h': '0', 'a': '1'}","{'h': '0.951423', 'a': '2.10479'}","{'w': '0.1168', 'd': '0.1951', 'l': '0.6881'}",2023
87,21770,True,"{'id': '183', 'title': 'Spartak Moscow', 'short_title': 'SPA'}","{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'h': '2', 'a': '2'}","{'h': '0.521384', 'a': '0.981143'}","{'w': '0.1889', 'd': '0.3423', 'l': '0.4688'}",2023
88,21780,True,"{'id': '199', 'title': 'FC Orenburg', 'short_title': 'ORE'}","{'id': '277', 'title': 'Fakel', 'short_title': 'FAK'}","{'h': '1', 'a': '2'}","{'h': '1.10208', 'a': '1.58575'}","{'w': '0.2111', 'd': '0.2757', 'l': '0.5132'}",2023
89,21775,True,"{'id': '186', 'title': 'Rubin Kazan', 'short_title': 'RUB'}","{'id': '185', 'title': 'CSKA Moscow', 'short_title': 'CSK'}","{'h': '0', 'a': '0'}","{'h': '0.409639', 'a': '0.482543'}","{'w': '0.2331', 'd': '0.4858', 'l': '0.2811'}",2023
90,21776,True,"{'id': '192', 'title': 'Lokomotiv Moscow', 'short_title': 'LOK'}","{'id': '190', 'title': 'Dinamo Moscow', 'short_title': 'DIN'}","{'h': '0', 'a': '0'}","{'h': '1.05973', 'a': '0.884745'}","{'w': '0.3887', 'd': '0.3164', 'l': '0.2949'}",2023
91,21774,True,"{'id': '278', 'title': 'Baltika', 'short_title': 'BAL'}","{'id': '196', 'title': 'FC Krasnodar', 'short_title': 'KRA'}","{'h': '2', 'a': '2'}","{'h': '1.38958', 'a': '1.99984'}","{'w': '0.2038', 'd': '0.2553', 'l': '0.5409'}",2023
